Zip Code,City
59491,GAMLEBY
59492,GAMLEBY
59521,MJÖLBY
58000,LINKÖPING
59501,MJÖLBY
59523,MJÖLBY
59529,MJÖLBY
59531,MJÖLBY
59533,MJÖLBY
59540,MJÖLBY
59541,MJÖLBY
58131,LINKÖPING
59550,MJÖLBY
59544,MJÖLBY
59581,MJÖLBY
59554,MJÖLBY
59583,MJÖLBY
59591,MJÖLBY
59594,MJÖLBY
59595,MJÖLBY
59620,SKÄNNINGE
59622,SKÄNNINGE
59623,SKÄNNINGE
59633,SKÄNNINGE
59634,SKÄNNINGE
59693,SKÄNNINGE
59701,ÅTVIDABERG
59722,ÅTVIDABERG
59723,ÅTVIDABERG
59726,ÅTVIDABERG
59732,ÅTVIDABERG
50000,BORÅS
50003,BORÅS
37352,RAMDALA
37353,RAMDALA
74146,KNIVSTA
36493,ALSTERMO
50108,BORÅS
83792,MÖRSIL
37331,NÄTTRABY
83794,JÄRPEN
83164,ÖSTERSUND
83166,ÖSTERSUND
83178,ÖSTERSUND
84599,LJUNGDALEN
84501,SVENSTAVIK
84520,SVENSTAVIK
84561,SVENSTAVIK
34171,LIDHULT
36296,RYD
84397,PILGRIMSTAD
36295,URSHULT
50277,HEDARED
59600,SKÄNNINGE
16465,KISTA
10051,STOCKHOLM
10102,STOCKHOLM
59742,ÅTVIDABERG
59700,ÅTVIDABERG
59752,ÅTVIDABERG
59704,ÅTVIDABERG
59780,ÅTVIDABERG
59792,ÅTVIDABERG
59794,ÅTVIDABERG
59796,ÅTVIDABERG
59805,MARIANNELUND
59820,VIMMERBY
59823,VIMMERBY
59831,VIMMERBY
59832,VIMMERBY
59836,VIMMERBY
59837,VIMMERBY
59840,VIMMERBY
59839,VIMMERBY
59873,GULLRINGEN
59872,SÖDRA VI
59882,VIMMERBY
59883,VIMMERBY
59890,VIMMERBY
59886,VIMMERBY
59754,ÅTVIDABERG
59894,VIMMERBY
59895,VIMMERBY
59897,MARIANNELUND
59901,ÖDESHÖG
59920,ÖDESHÖG
59923,ÖDESHÖG
59800,VIMMERBY
59931,ÖDESHÖG
59932,ÖDESHÖG
17762,JÄRFÄLLA
17771,JÄRFÄLLA
17802,DROTTNINGHOLM
17822,EKERÖ
17831,EKERÖ
17835,EKERÖ
17839,EKERÖ
17854,EKERÖ
59829,VIMMERBY
17892,ADELSÖ
17905,SVARTSJÖ
17963,STENHAMRA
17996,SVARTSJÖ
18100,LIDINGÖ
18106,LIDINGÖ
18109,LIDINGÖ
18118,LIDINGÖ
18123,LIDINGÖ
18129,LIDINGÖ
18133,LIDINGÖ
18137,LIDINGÖ
18142,LIDINGÖ
18148,LIDINGÖ
18156,LIDINGÖ
18160,LIDINGÖ
18163,LIDINGÖ
18166,LIDINGÖ
59885,VIMMERBY
18174,LIDINGÖ
18177,LIDINGÖ
18179,LIDINGÖ
18186,LIDINGÖ
18201,DANDERYD
18205,DJURSHOLM
18215,DANDERYD
18225,DANDERYD
18233,DANDERYD
18238,DANDERYD
59900,ÖDESHÖG
18247,ENEBYBERG
58432,LINKÖPING
58437,LINKÖPING
58561,LINGHEM
58565,LINGHEM
58592,LINKÖPING
58596,LINKÖPING
58599,LINKÖPING
58645,LINKÖPING
58649,LINKÖPING
58666,LINKÖPING
58723,LINKÖPING
58727,LINKÖPING
58732,LINKÖPING
58738,LINKÖPING
58758,LINKÖPING
58805,LINKÖPING
58808,LINKÖPING
58820,LINKÖPING
58925,LINKÖPING
58933,LINKÖPING
58941,LINKÖPING
58951,LINKÖPING
58957,LINKÖPING
58965,BESTORP
59013,BOXHOLM
59017,MANTORP
59021,VÄDERSTAD
59029,BORENSBERG
59032,KLOCKRIKE
59037,KISA
59042,HORN
59045,BROKIND
59048,VIKINGSTAD
59991,ÖDESHÖG
60006,NORRKÖPING
60010,NORRKÖPING
60013,NORRKÖPING
60041,NORRKÖPING
60045,NORRKÖPING
60049,NORRKÖPING
60102,NORRKÖPING
60115,NORRKÖPING
60160,NORRKÖPING
60172,NORRKÖPING
60176,NORRKÖPING
60180,NORRKÖPING
60182,NORRKÖPING
60186,NORRKÖPING
60200,NORRKÖPING
60206,NORRKÖPING
60209,NORRKÖPING
60213,NORRKÖPING
60216,NORRKÖPING
17100,SOLNA
60219,NORRKÖPING
60223,NORRKÖPING
60227,NORRKÖPING
60233,NORRKÖPING
60235,NORRKÖPING
60239,NORRKÖPING
60242,NORRKÖPING
17733,JÄRFÄLLA
17737,JÄRFÄLLA
17744,JÄRFÄLLA
17751,JÄRFÄLLA
17753,JÄRFÄLLA
17756,JÄRFÄLLA
17760,JÄRFÄLLA
17764,JÄRFÄLLA
17801,EKERÖ
17820,EKERÖ
17830,EKERÖ
10974,STOCKHOLM
10978,STOCKHOLM
10983,STOCKHOLM
10987,STOCKHOLM
10991,STOCKHOLM
10995,STOCKHOLM
10999,STOCKHOLM
11004,STOCKHOLM
11007,STOCKHOLM
10247,STOCKHOLM
11010,STOCKHOLM
11014,STOCKHOLM
11019,STOCKHOLM
11026,STOCKHOLM
11037,STOCKHOLM
11039,STOCKHOLM
11044,STOCKHOLM
11049,STOCKHOLM
11053,STOCKHOLM
11058,STOCKHOLM
11070,STOCKHOLM
11077,STOCKHOLM
10341,STOCKHOLM
10345,STOCKHOLM
11078,STOCKHOLM
11082,STOCKHOLM
11088,STOCKHOLM
11092,STOCKHOLM
11097,STOCKHOLM
11102,STOCKHOLM
10382,STOCKHOLM
11121,STOCKHOLM
11124,STOCKHOLM
10644,STOCKHOLM
10648,STOCKHOLM
10654,STOCKHOLM
10657,STOCKHOLM
10450,STOCKHOLM
10480,STOCKHOLM
10667,STOCKHOLM
10671,STOCKHOLM
10678,STOCKHOLM
10685,STOCKHOLM
10529,STOCKHOLM
10700,STOCKHOLM
10710,STOCKHOLM
10723,STOCKHOLM
10768,STOCKHOLM
10772,STOCKHOLM
10780,STOCKHOLM
10784,STOCKHOLM
10788,STOCKHOLM
10796,STOCKHOLM
10903,STOCKHOLM
10908,STOCKHOLM
10911,STOCKHOLM
10915,STOCKHOLM
10919,STOCKHOLM
10923,STOCKHOLM
10925,STOCKHOLM
10931,STOCKHOLM
10936,STOCKHOLM
10680,STOCKHOLM
10940,STOCKHOLM
10944,STOCKHOLM
10948,STOCKHOLM
10952,STOCKHOLM
10957,STOCKHOLM
10960,STOCKHOLM
10964,STOCKHOLM
10968,STOCKHOLM
17200,SUNDBYBERG
12657,HÄGERSTEN
12663,HÄGERSTEN
18171,LIDINGÖ
18175,LIDINGÖ
18182,LIDINGÖ
18185,LIDINGÖ
18200,DANDERYD
18203,DANDERYD
18206,DJURSHOLM
18212,DANDERYD
18220,DANDERYD
18231,DANDERYD
18236,DANDERYD
18245,ENEBYBERG
18248,ENEBYBERG
18253,DANDERYD
17321,TOMTEBODA
18252,DANDERYD
18256,DANDERYD
18255,DJURSHOLM
18263,DJURSHOLM
18261,DJURSHOLM
18268,DJURSHOLM
18265,DJURSHOLM
17380,STOCKHOLM
18270,STOCKSUND
18271,STOCKSUND
18275,STOCKSUND
18277,STOCKSUND
18283,DANDERYD
18278,STOCKSUND
18285,DANDERYD
18287,DANDERYD
18302,TÄBY
17475,STENHAMRA
58435,LINKÖPING
58506,LINGHEM
58564,LINGHEM
58594,LINKÖPING
58598,LINKÖPING
58643,LINKÖPING
58647,LINKÖPING
58665,LINKÖPING
58724,LINKÖPING
58729,LINKÖPING
58734,LINKÖPING
58737,LINKÖPING
58752,LINKÖPING
58803,LINKÖPING
58809,LINKÖPING
58813,LINKÖPING
58900,LINKÖPING
58927,LINKÖPING
58935,LINKÖPING
58939,LINKÖPING
17590,JÄRFÄLLA
58953,LINKÖPING
58961,STUREFORS
59011,BOXHOLM
59014,BOXHOLM
59018,MANTORP
12904,HÄGERSTEN
12918,HÄGERSTEN
12921,HÄGERSTEN
12930,HÄGERSTEN
12936,HÄGERSTEN
12939,HÄGERSTEN
12790,SKÄRHOLMEN
12943,HÄGERSTEN
12946,HÄGERSTEN
12950,HÄGERSTEN
12954,HÄGERSTEN
13025,INGMARSÖ
13035,INGARÖ
13038,RUNMARÖ
13041,SOLLENKROKA Ö
13045,GRÄNÖ
13056,UTÖ
13104,NACKA
13110,STOCKHOLM
13123,NACKA
13126,NACKA STRAND
13128,NACKA STRAND
13133,NACKA
13137,NACKA
13141,NACKA
13146,NACKA
13150,SALTSJÖ-DUVNÄS
13028,ÅRSTA
13154,NACKA
13160,NACKA
13171,NACKA
13180,NACKA STRAND
13184,STOCKHOLM
59028,BORENSBERG
13582,TYRESÖ
13600,HANINGE
13601,HANINGE
13604,HANINGE
13610,HANINGE
13611,HANINGE
13620,HANINGE
13623,HANINGE
13625,HANINGE
13626,HANINGE
13636,HANDEN
13637,HANDEN
13638,HANDEN
13641,HANDEN
13642,HANDEN
13643,HANDEN
13645,HANDEN
13646,HANDEN
13647,HANINGE
13649,VEGA
13229,SALTSJÖ-BOO
13650,JORDBRO
13651,HANINGE
13652,HANINGE
13654,HANINGE
13659,VENDELSÖ
13658,VEGA
13661,BRANDBERGEN
13662,BRANDBERGEN
13665,SÖDERBY
13663,BRANDBERGEN
13666,VENDELSÖ
13667,VENDELSÖ
13668,VENDELSÖ
13670,VENDELSÖ
13671,VENDELSÖ
13674,NORRBY
13672,VENDELSÖ
13675,VENDELSÖ
13680,HANINGE
51045,SPARSÖR
59033,FORNÅSA
57300,TRANÅS
59038,KISA
59041,RIMFORSA
59047,VIKINGSTAD
59050,VIKINGSTAD
59054,STUREFORS
59062,LINGHEM
59073,LJUNGSBRO
59076,VRETA KLOSTER
59077,VRETA KLOSTER
59080,SÖDRA VI
59081,GULLRINGEN
59090,ANKARSRUM
59093,GUNNEBO
59096,ÖVERUM
59098,EDSBRUK
59104,MOTALA
59105,MOTALA
59122,MOTALA
59123,MOTALA
59129,MOTALA
57600,SÄVSJÖ
59130,MOTALA
59134,MOTALA
59132,MOTALA
59137,MOTALA
59139,MOTALA
59147,MOTALA
59150,MOTALA
59154,MOTALA
59730,ÅTVIDABERG
59743,ÅTVIDABERG
59753,ÅTVIDABERG
59793,ÅTVIDABERG
59797,ÅTVIDABERG
59821,VIMMERBY
59830,VIMMERBY
59835,VIMMERBY
59870,STOREBRO
59880,VIMMERBY
59884,VIMMERBY
59892,VIMMERBY
59896,VIMMERBY
59921,ÖDESHÖG
59980,ÖDESHÖG
59992,ÖDESHÖG
59994,ÖDESHÖG
60002,NORRKÖPING
60004,NORRKÖPING
60007,NORRKÖPING
58202,LINKÖPING
60008,NORRKÖPING
60011,NORRKÖPING
60012,NORRKÖPING
60015,NORRKÖPING
60040,NORRKÖPING
60043,NORRKÖPING
60046,NORRKÖPING
60047,NORRKÖPING
60101,NORRKÖPING
60104,NORRKÖPING
60105,NORRKÖPING
60107,NORRKÖPING
60110,NORRKÖPING
60116,NORRKÖPING
60119,NORRKÖPING
60169,NORRKÖPING
58278,LINKÖPING
58325,LINKÖPING
60171,NORRKÖPING
51094,GRIMSÅS
51200,SVENLJUNGA
51259,SVENLJUNGA
52122,FALKÖPING
52124,FALKÖPING
52131,FALKÖPING
52129,FALKÖPING
52132,FALKÖPING
52134,FALKÖPING
52135,FALKÖPING
52136,FALKÖPING
52141,FALKÖPING
52140,FALKÖPING
52142,FALKÖPING
52145,FALKÖPING
52144,FALKÖPING
52146,FALKÖPING
52151,FLOBY
92262,TAVELSJÖ
92263,TAVELSJÖ
92266,TAVELSJÖ
92273,HÄLLNÄS
92275,ÅMSELE
92276,BOTSMARK
92278,BOTSMARK
92281,VINDELN
92293,VINDELN
92301,STORUMAN
92304,STORUMAN
92321,STORUMAN
92331,STORUMAN
92394,DIKANÄS
92397,SLUSSFORS
92494,SORSELE
93027,KALVTRÄSK
93047,BYSKE
93177,SKELLEFTEÅ
93187,SKELLEFTEÅ
93194,SKELLEFTEÅ
93197,SKELLEFTEÅ
93085,ARJEPLOG
93203,URSVIKEN
93223,BUREÅ
93231,SKELLEFTEHAMN
93234,ÖRVIKEN
93235,URSVIKEN
93129,SKELLEFTEÅ
93237,URSVIKEN
93252,BUREÅ
93282,URSVIKEN
93291,BUREÅ
93320,ARVIDSJAUR
93322,ARVIDSJAUR
93327,ARVIDSJAUR
93333,ARVIDSJAUR
93382,ARVIDSJAUR
93383,ARVIDSJAUR
93401,KÅGE
93402,ERSMARK
93421,KÅGE
92282,VINDELN
92292,VINDELN
92294,TVÄRÅLUND
92302,STORUMAN
92320,STORUMAN
92323,STORUMAN
60000,NORRKÖPING
60001,NORRKÖPING
60005,NORRKÖPING
92324,STORUMAN
92332,STORUMAN
92341,STENSELE
92420,SORSELE
92432,SORSELE
60175,NORRKÖPING
60179,NORRKÖPING
60184,NORRKÖPING
60187,NORRKÖPING
60201,NORRKÖPING
60204,NORRKÖPING
60212,NORRKÖPING
60217,NORRKÖPING
60221,NORRKÖPING
60226,NORRKÖPING
60230,NORRKÖPING
60234,NORRKÖPING
60238,NORRKÖPING
17730,JÄRFÄLLA
17735,JÄRFÄLLA
17740,JÄRFÄLLA
17742,JÄRFÄLLA
17746,JÄRFÄLLA
17754,JÄRFÄLLA
17759,JÄRFÄLLA
17763,JÄRFÄLLA
17780,JÄRFÄLLA
17817,EKERÖ
17823,EKERÖ
17832,EKERÖ
17836,EKERÖ
17851,EKERÖ
17890,EKERÖ
17893,DROTTNINGHOLM
17834,EKERÖ
17837,EKERÖ
17840,EKERÖ
17852,EKERÖ
17903,STENHAMRA
17960,STENHAMRA
17995,SVARTSJÖ
17998,FÄRENTUNA
18103,LIDINGÖ
18122,LIDINGÖ
18126,LIDINGÖ
18132,LIDINGÖ
18136,LIDINGÖ
18140,LIDINGÖ
18143,LIDINGÖ
18146,LIDINGÖ
18151,LIDINGÖ
18158,LIDINGÖ
18162,LIDINGÖ
21140,MALMÖ
21144,MALMÖ
21148,MALMÖ
21152,MALMÖ
21157,MALMÖ
60340,NORRKÖPING
60343,NORRKÖPING
21165,MALMÖ
21175,MALMÖ
21205,MALMÖ
21210,MALMÖ
21214,MALMÖ
21218,MALMÖ
21220,MALMÖ
21224,MALMÖ
21228,MALMÖ
21233,MALMÖ
21239,MALMÖ
21242,MALMÖ
21245,MALMÖ
21301,MALMÖ
21363,MALMÖ
21367,MALMÖ
21371,MALMÖ
21377,MALMÖ
52223,TIDAHOLM
52224,TIDAHOLM
52230,TIDAHOLM
52231,TIDAHOLM
52226,TIDAHOLM
52234,TIDAHOLM
52233,TIDAHOLM
52235,TIDAHOLM
52282,TIDAHOLM
52281,TIDAHOLM
52283,TIDAHOLM
52285,TIDAHOLM
52291,TIDAHOLM
52292,TIDAHOLM
52294,TIDAHOLM
52304,HÖKERUM
52301,ULRICEHAMN
52320,ULRICEHAMN
52323,ULRICEHAMN
52322,ULRICEHAMN
52324,ULRICEHAMN
52330,ULRICEHAMN
52326,ULRICEHAMN
52331,ULRICEHAMN
52334,ULRICEHAMN
52332,ULRICEHAMN
52335,ULRICEHAMN
52338,ULRICEHAMN
18165,LIDINGÖ
21402,MALMÖ
18301,TÄBY
18306,TÄBY
18307,TÄBY
18310,TÄBY
18312,TÄBY
18315,TÄBY
18316,TÄBY
18318,TÄBY
18322,TÄBY
18324,TÄBY
18326,TÄBY
53100,LIDKÖPING
18332,TÄBY
53120,LIDKÖPING
53124,LIDKÖPING
18330,TÄBY
18336,TÄBY
18337,TÄBY
18340,TÄBY
53144,LIDKÖPING
18344,TÄBY
18341,TÄBY
18349,TÄBY
18347,TÄBY
18354,TÄBY
18351,TÄBY
18356,TÄBY
18357,TÄBY
18360,TÄBY
18361,TÄBY
18364,TÄBY
18368,TÄBY
18366,TÄBY
18370,TÄBY
18371,TÄBY
18374,TÄBY
18377,TÄBY
18379,TÄBY
18381,TÄBY
18385,TÄBY
18400,ÅKERSBERGA
18410,ÅKERSBERGA
18420,ÅKERSBERGA
18423,ÅKERSBERGA
18425,ÅKERSBERGA
18427,ÅKERSBERGA
11130,STOCKHOLM
11136,STOCKHOLM
11139,STOCKHOLM
11146,STOCKHOLM
11148,STOCKHOLM
11156,STOCKHOLM
11164,STOCKHOLM
11174,STOCKHOLM
11181,STOCKHOLM
11185,STOCKHOLM
11189,STOCKHOLM
11194,STOCKHOLM
11199,STOCKHOLM
11202,STOCKHOLM
11206,STOCKHOLM
11218,STOCKHOLM
11222,STOCKHOLM
11228,STOCKHOLM
11230,STOCKHOLM
11235,STOCKHOLM
11239,STOCKHOLM
11243,STOCKHOLM
11248,STOCKHOLM
11252,STOCKHOLM
11254,STOCKHOLM
11258,STOCKHOLM
11263,STOCKHOLM
18430,ÅKERSBERGA
11269,STOCKHOLM
11274,STOCKHOLM
11278,STOCKHOLM
11282,STOCKHOLM
11286,STOCKHOLM
11292,STOCKHOLM
11295,STOCKHOLM
11298,STOCKHOLM
11303,STOCKHOLM
11325,STOCKHOLM
11326,STOCKHOLM
11330,STOCKHOLM
11334,STOCKHOLM
11338,STOCKHOLM
11342,STOCKHOLM
11346,STOCKHOLM
11350,STOCKHOLM
11354,STOCKHOLM
11358,STOCKHOLM
11362,STOCKHOLM
11364,STOCKHOLM
11379,STOCKHOLM
11384,STOCKHOLM
11388,STOCKHOLM
11394,STOCKHOLM
11398,STOCKHOLM
11402,STOCKHOLM
11415,STOCKHOLM
11419,STOCKHOLM
11422,STOCKHOLM
11426,STOCKHOLM
11430,STOCKHOLM
11434,STOCKHOLM
11438,STOCKHOLM
11442,STOCKHOLM
11446,STOCKHOLM
11450,STOCKHOLM
11454,STOCKHOLM
11458,STOCKHOLM
11475,STOCKHOLM
11480,STOCKHOLM
11484,STOCKHOLM
11492,STOCKHOLM
11496,STOCKHOLM
17901,EKERÖ
18102,LIDINGÖ
18105,LIDINGÖ
18432,ÅKERSBERGA
18433,ÅKERSBERGA
18436,ÅKERSBERGA
18437,ÅKERSBERGA
18440,ÅKERSBERGA
18442,ÅKERSBERGA
18444,ÅKERSBERGA
18451,ÖSTERSKÄR
18453,ÅKERSBERGA
18461,ÅKERSBERGA
18463,ÅKERSBERGA
18480,ÅKERSBERGA
18483,ÅKERSBERGA
18491,ÅKERSBERGA
18486,ÅKERSBERGA
18495,LJUSTERÖ
18493,ÅKERSBERGA
18497,LJUSTERÖ
18501,VAXHOLM
18520,VAXHOLM
18522,VAXHOLM
18524,VAXHOLM
18532,VAXHOLM
18535,VAXHOLM
18537,VAXHOLM
18541,VAXHOLM
18358,TÄBY
18362,TÄBY
18365,TÄBY
18284,DANDERYD
18369,TÄBY
18375,TÄBY
18380,TÄBY
18384,TÄBY
18421,ÅKERSBERGA
18424,ÅKERSBERGA
18428,ÅKERSBERGA
18434,ÅKERSBERGA
18342,TÄBY
18438,ÅKERSBERGA
18441,ÅKERSBERGA
18450,ÅKERSBERGA
18460,ÅKERSBERGA
18464,ÅKERSBERGA
18484,ÅKERSBERGA
18494,ÅKERSBERGA
18496,ÅKERSBERGA
18502,VAXHOLM
18523,VAXHOLM
18533,VAXHOLM
18539,VAXHOLM
18582,VAXHOLM
18593,VAXHOLM
18600,VALLENTUNA
18620,VALLENTUNA
18623,VALLENTUNA
18630,VALLENTUNA
18635,VALLENTUNA
18639,VALLENTUNA
18645,VALLENTUNA
18647,VALLENTUNA
18652,VALLENTUNA
18656,VALLENTUNA
18691,VALLENTUNA
18695,VALLENTUNA
18705,TÄBY
18706,TÄBY
18713,TÄBY
18726,TÄBY
18730,TÄBY
18735,TÄBY
13681,HANINGE
13682,HANINGE
13685,HANINGE
13689,HANINGE
13687,HANINGE
13700,VÄSTERHANINGE
13691,HANINGE
13701,VÄSTERHANINGE
13720,VÄSTERHANINGE
13723,VÄSTERHANINGE
13721,VÄSTERHANINGE
13724,VÄSTERHANINGE
13732,VÄSTERHANINGE
13731,VÄSTERHANINGE
13734,VÄSTERHANINGE
13736,VÄSTERHANINGE
13737,VÄSTERHANINGE
13739,VÄSTERHANINGE
13740,VÄSTERHANINGE
13742,VÄSTERHANINGE
13754,TUNGELSTA
13743,VÄSTERHANINGE
13761,JORDBRO
18738,TÄBY
18743,TÄBY
18751,TÄBY
14116,SEGELTORP
14119,SEGELTORP
14120,HUDDINGE
14121,HUDDINGE
14125,HUDDINGE
14122,HUDDINGE
14124,HUDDINGE
14127,HUDDINGE
14128,HUDDINGE
14130,HUDDINGE
14131,HUDDINGE
14133,HUDDINGE
14134,HUDDINGE
14138,HUDDINGE
14137,HUDDINGE
14139,HUDDINGE
14141,HUDDINGE
14142,HUDDINGE
33172,FORSHEDA
34143,LJUNGBY
83351,Hoting
84591,HALLEN
93451,BYSKE
36254,URSHULT
84341,GÄLLÖ
84595,RÄTAN
84331,BRÄCKE
83597,Offerdal
36533,LESSEBO
25482,HELSINGBORG
26236,ÄNGELHOLM
27174,GLEMMINGEBRO
35572,INGELSTAD
36541,HOVMANTORP
36593,FURUBY
36154,VISSELFJÄRDA
36441,LENHOVDA
45990,UDDEVALLA
93400,KÅGE
59160,MOTALA
59170,MOTALA
59171,MOTALA
59181,MOTALA
59182,MOTALA
59184,MOTALA
59186,MOTALA
59193,MOTALA
59194,MOTALA
59197,MOTALA
59198,MOTALA
59220,VADSTENA
59222,VADSTENA
59230,VADSTENA
59229,VADSTENA
59240,VADSTENA
59242,VADSTENA
59291,VADSTENA
59282,VADSTENA
59294,VADSTENA
59302,VÄSTERVIK
59311,GUNNEBO
59320,VÄSTERVIK
59323,VÄSTERVIK
59325,VÄSTERVIK
59331,VÄSTERVIK
17962,STENHAMRA
17975,SKÅ
18023,LJUSTERÖ
18104,LIDINGÖ
18107,LIDINGÖ
18110,LIDINGÖ
18124,LIDINGÖ
18130,LIDINGÖ
18134,LIDINGÖ
18138,LIDINGÖ
18144,LIDINGÖ
18147,LIDINGÖ
18155,LIDINGÖ
18159,LIDINGÖ
18164,LIDINGÖ
18170,LIDINGÖ
18172,LIDINGÖ
18178,LIDINGÖ
18183,LIDINGÖ
18187,LIDINGÖ
18202,DANDERYD
18211,DANDERYD
18216,DANDERYD
18230,DANDERYD
18234,DANDERYD
18237,DANDERYD
18246,ENEBYBERG
18250,DANDERYD
18257,DANDERYD
18262,DJURSHOLM
18266,DJURSHOLM
18269,DJURSHOLM
18276,STOCKSUND
18279,STOCKSUND
18291,DANDERYD
18303,TÄBY
18305,TÄBY
18313,TÄBY
18317,TÄBY
18319,TÄBY
59100,MOTALA
18323,TÄBY
59103,MOTALA
18331,TÄBY
18334,TÄBY
18338,TÄBY
18346,TÄBY
18350,TÄBY
94144,PITEÅ
94147,PITEÅ
94150,PITEÅ
94162,PITEÅ
94165,PITEÅ
94191,PITEÅ
94201,ÄLVSBYN
94012,BLÅSMARK
94017,LILLPITE
94205,LÅNGTRÄSK
94222,ÄLVSBYN
94233,ÄLVSBYN
94281,ÄLVSBYN
94291,VISTTRÄSK
94295,VIDSEL
94299,ÄLVSBYN
94323,ÖJEBYN
94332,ÖJEBYN
94336,ÖJEBYN
94432,HORTLAX
94491,HORTLAX
94501,NORRFJÄRDEN
94521,NORRFJÄRDEN
94592,ALTERSBRUK
94239,ÄLVSBYN
18352,TÄBY
94601,ROKNÄS
94631,ROKNÄS
94696,ROKNÄS
95045,PÅLÄNG
95090,HEDENÄSET
95204,PÅLÄNG
95223,KALIX
95232,KALIX
95235,KALIX
95244,TÖRE
95018,LULEÅ
95262,KALIX
95050,KALIX-NYBORG
95054,BÅTSKÄRSNÄS
95060,ÖVERKALIX
95080,SESKARÖ
95094,ÖVERTORNEÅ
95101,LULEÅ
95105,LULEÅ
95109,LULEÅ
95121,LULEÅ
95130,LULEÅ
95133,LULEÅ
95138,LULEÅ
95141,LULEÅ
95147,LULEÅ
95153,LULEÅ
95162,LULEÅ
95181,LULEÅ
95186,LULEÅ
95190,LULEÅ
95202,KALIX
95271,KARLSBORGSVERKEN
95292,KALIX
95296,LAPPTRÄSK
95320,HAPARANDA
95323,HAPARANDA
95334,HAPARANDA
95355,HAPARANDA
95300,HAPARANDA
95393,KARUNGI
95420,GAMMELSTAD
95432,GAMMELSTAD
95441,SÖDRA SUNDERBYN
95520,RÅNEÅ
95532,RÅNEÅ
95596,VITÅ
95500,RÅNEÅ
95623,ÖVERKALIX
95685,ÖVERKALIX
95698,LANSJÄRV
95720,ÖVERTORNEÅ
60590,NORRKÖPING
95731,ÖVERTORNEÅ
95792,ÖVERTORNEÅ
95799,ÖVERTORNEÅ
96033,MURJEK
96102,BODEN
96121,BODEN
96128,BODEN
96132,BODEN
53540,KVÄNUM
53642,SUNDSVALL
11366,STOCKHOLM
20929,MALMÖ
20931,MALMÖ
20928,MALMÖ
20933,MALMÖ
20936,MALMÖ
20937,MALMÖ
20940,MALMÖ
20941,MALMÖ
20944,MALMÖ
20945,MALMÖ
20948,MALMÖ
20949,MALMÖ
20951,MALMÖ
20954,MALMÖ
20955,MALMÖ
20958,MALMÖ
20960,MALMÖ
20961,MALMÖ
20963,MALMÖ
20965,MALMÖ
20969,MALMÖ
20967,MALMÖ
20972,MALMÖ
20973,MALMÖ
21412,MALMÖ
21422,MALMÖ
21426,MALMÖ
21430,MALMÖ
21433,MALMÖ
21437,MALMÖ
21442,MALMÖ
21444,MALMÖ
21447,MALMÖ
21454,MALMÖ
21458,MALMÖ
19600,KUNGSÄNGEN
21500,MALMÖ
21524,MALMÖ
21526,MALMÖ
21533,MALMÖ
21534,MALMÖ
21550,MALMÖ
21552,MALMÖ
21560,MALMÖ
21558,MALMÖ
21562,MALMÖ
21564,MALMÖ
21566,MALMÖ
19690,KUNGSÄNGEN
21568,MALMÖ
19700,BRO
21569,MALMÖ
21571,MALMÖ
21573,MALMÖ
21578,MALMÖ
21580,MALMÖ
21582,MALMÖ
21584,MALMÖ
19800,BÅLSTA
19901,ENKÖPING
19902,ENKÖPING
19920,ENKÖPING
19903,ENKÖPING
19923,ENKÖPING
19925,ENKÖPING
19933,ENKÖPING
19932,ENKÖPING
19936,ENKÖPING
19937,ENKÖPING
19940,ENKÖPING
19938,ENKÖPING
19943,ENKÖPING
19945,ENKÖPING
19948,ENKÖPING
59052,NYKIL
59060,LJUNGSBRO
59070,LJUNGSBRO
59074,LJUNGSBRO
59078,VRETA KLOSTER
59083,STOREBRO
59092,TOTEBO
59095,LOFTAHAMMAR
59102,MOTALA
59121,MOTALA
59126,MOTALA
59131,MOTALA
59135,MOTALA
59138,MOTALA
59146,MOTALA
59152,MOTALA
59161,MOTALA
59172,MOTALA
59183,MOTALA
59191,MOTALA
59195,MOTALA
59199,MOTALA
59221,VADSTENA
59224,VADSTENA
21586,MALMÖ
18551,VAXHOLM
18583,VAXHOLM
18591,VAXHOLM
18595,VAXHOLM
18599,VAXHOLM
18601,VALLENTUNA
18622,VALLENTUNA
18621,VALLENTUNA
18624,VALLENTUNA
18625,VALLENTUNA
18631,VALLENTUNA
18632,VALLENTUNA
18634,VALLENTUNA
18637,VALLENTUNA
18641,VALLENTUNA
18638,VALLENTUNA
18644,VALLENTUNA
18642,VALLENTUNA
18648,VALLENTUNA
18646,VALLENTUNA
18650,VALLENTUNA
18653,VALLENTUNA
18654,VALLENTUNA
18660,VALLENTUNA
18670,BROTTBY
18692,VALLENTUNA
18694,VALLENTUNA
18696,VALLENTUNA
18700,TÄBY
18710,TÄBY
18711,TÄBY
18714,TÄBY
18720,TÄBY
18727,TÄBY
18729,TÄBY
18731,TÄBY
18733,TÄBY
18734,TÄBY
18737,TÄBY
18741,TÄBY
55000,JÖNKÖPING
18742,TÄBY
18745,TÄBY
18746,TÄBY
18752,TÄBY
18753,TÄBY
18762,TÄBY
18763,TÄBY
18765,TÄBY
12920,HÄGERSTEN
12931,HÄGERSTEN
12934,HÄGERSTEN
12938,HÄGERSTEN
12942,HÄGERSTEN
12947,HÄGERSTEN
12949,HÄGERSTEN
12953,HÄGERSTEN
12956,HÄGERSTEN
13034,SKÄLVIK
